,text_id,gender,religion,race,label,score
0,2,0,0,2,1,0.011261474341154099
1,3,0,0,2,0,0.9554542303085327
2,4,0,0,2,1,0.002183313714340329
3,11,1,0,2,1,0.0007562984246760607
4,16,0,0,2,1,0.003966676536947489
5,18,1,0,0,1,0.0006387702305801213
6,19,0,0,2,1,0.0006644770037382841
7,22,0,0,2,1,0.0008376126643270254
8,24,2,0,0,1,0.0009113220148719847
9,27,3,0,0,0,0.9809935092926025
10,32,2,0,2,1,0.005864301230758429
11,36,1,0,0,1,0.0008971674833446741
12,37,1,0,0,1,0.0007901501376181841
13,38,2,0,2,0,0.9840812683105469
14,42,2,0,2,0,0.9787391424179077
15,45,2,0,2,1,0.001758573460392654
16,47,0,0,2,1,0.001019321265630424
17,56,2,0,1,1,0.0019041219493374228
18,63,0,0,2,1,0.004074046388268471
19,65,0,3,0,1,0.0020515790674835443
20,68,0,3,0,0,0.9846457839012146
21,70,2,0,0,1,0.002981374505907297
22,77,1,0,0,1,0.0006733464542776346
23,80,1,0,1,1,0.0013825821224600077
24,83,1,0,0,1,0.004441513679921627
25,85,1,0,2,0,0.9819128513336182
26,87,1,0,0,1,0.0011641307501122355
27,91,0,0,2,1,0.0033410547766834497
28,95,0,0,2,0,0.8950766921043396
29,105,0,0,2,1,0.012385161593556404
30,106,0,0,1,1,0.005746482405811548
31,107,1,0,0,1,0.0018214239971712232
32,110,2,0,0,1,0.0018056966364383698
33,111,2,0,0,1,0.0013681815471500158
34,114,0,3,0,1,0.0017387161497026682
35,115,2,0,1,1,0.0056488411501049995
36,125,1,0,0,1,0.0012987983645871282
37,129,2,0,0,1,0.005067870952188969
38,130,1,0,0,1,0.005015680566430092
39,131,0,0,2,1,0.001059216563589871
40,134,1,0,0,1,0.00130253448151052
41,137,0,0,2,1,0.0031122793443500996
42,141,1,0,0,1,0.0028279204852879047
43,142,0,0,1,1,0.0018255988834425807
44,144,1,0,0,1,0.0009414847008883953
45,145,1,0,0,1,0.0005862541729584336
46,146,2,0,0,1,0.0023935064673423767
47,148,2,1,0,1,0.0007447304669767618
48,153,2,0,0,1,0.000914817675948143
49,154,1,0,0,1,0.0010157802607864141
50,158,1,0,0,1,0.0008140885038301349
51,159,0,3,0,0,0.9770207405090332
52,163,0,0,2,1,0.9320045709609985
53,164,1,0,1,1,0.002355121076107025
54,166,1,1,2,1,0.00072297832230106
55,175,0,0,2,0,0.9869982004165649
56,176,1,0,0,1,0.004517673049122095
57,177,2,0,0,1,0.0018156749429181218
58,178,0,0,2,1,0.0007967319106683135
59,181,1,0,0,1,0.0018090404337272048
60,188,0,0,2,1,0.00192549719940871
61,195,2,0,0,0,0.9852262139320374
62,200,0,0,2,1,0.0011518372921273112
63,202,2,0,0,1,0.0012499321019276977
64,203,0,0,2,1,0.0013758077984675765
65,207,0,0,1,0,0.9856921434402466
66,208,2,0,0,1,0.00193979952018708
67,210,1,0,0,1,0.0007413356215693057
68,216,0,1,0,0,0.9858543276786804
69,231,0,0,1,1,0.006808124948292971
70,232,2,0,0,1,0.0007530395523644984
71,235,2,0,2,1,0.0009912754176184535
72,246,0,0,2,1,0.002007941249758005
73,249,0,0,1,1,0.001924436422996223
74,255,2,0,0,0,0.9860490560531616
75,268,0,0,1,1,0.0021801732946187258
76,272,0,0,2,0,0.9857601523399353
77,274,1,0,0,1,0.0010845131473615766
78,275,2,0,2,1,0.0019973779562860727
79,276,2,0,0,1,0.0005925721488893032
80,277,0,0,2,1,0.0022104827221482992
81,286,0,0,2,1,0.0008043013513088226
82,289,0,3,0,0,0.9851694107055664
83,291,0,3,0,0,0.9843801259994507
84,296,1,0,0,1,0.0009028615895658731
85,297,1,2,0,1,0.007804004941135645
86,298,0,0,2,1,0.0017401218647137284
87,300,0,0,2,1,0.0010799772571772337
88,301,0,0,2,1,0.0011413454776629806
