,text_id,gender,religion,race,label,score
0,0,0,0,0,0,0.9992606043815613
1,1,0,0,0,0,0.9976946711540222
2,2,1,0,0,0,0.9971932768821716
3,3,0,0,0,0,0.9989334940910339
4,4,2,0,0,1,0.0007702562143094838
5,5,1,0,0,1,0.0004557759966701269
6,6,2,0,0,1,0.016265569254755974
7,7,2,0,0,1,0.0005662820185534656
8,8,0,0,0,0,0.9880949258804321
9,9,1,0,0,0,0.9986461997032166
10,10,0,0,0,0,0.9994600415229797
11,11,0,0,0,1,0.0008318820036947727
12,12,0,0,0,0,0.9945856928825378
13,13,1,2,0,1,0.00021305303380358964
14,14,0,0,0,0,0.9991713762283325
15,15,0,0,0,1,0.031292859464883804
16,16,2,0,0,1,0.0005255287396721542
17,17,2,0,0,1,0.00018705704133026302
18,18,0,0,0,1,0.0025464780628681183
19,19,0,0,0,0,0.9966404438018799
20,20,1,0,0,1,0.00022579319193027914
21,21,0,0,0,1,0.014094271697103977
22,22,1,0,0,1,0.0002725305675994605
23,23,0,0,0,0,0.9991300702095032
24,24,0,0,0,0,0.9984538555145264
25,25,0,0,0,1,0.0003633239830378443
26,26,0,0,0,1,0.0007904552039690316
27,27,0,0,0,0,0.9983012676239014
28,28,0,0,0,0,0.996171772480011
29,29,0,0,0,0,0.9988102912902832
30,30,0,0,0,0,0.9990938901901245
31,31,2,0,0,1,0.0002288424439029768
32,32,0,0,0,0,0.9948940277099609
33,33,0,0,0,0,0.9994716048240662
34,34,0,0,0,0,0.9940438866615295
35,35,2,0,0,1,0.00024115966516546905
36,36,0,2,0,1,0.000268700736341998
37,37,0,0,0,0,0.9984560012817383
38,38,0,0,0,1,0.0028754849918186665
39,39,0,0,0,1,0.00022958814224693924
40,40,0,0,0,0,0.9994255304336548
41,41,1,0,0,1,0.0009760848479345441
42,42,2,0,0,0,0.9969992637634277
43,43,0,0,0,0,0.9985623955726624
44,44,0,2,0,1,0.0002707898383960128
45,45,2,0,0,0,0.999434769153595
46,46,0,2,0,1,0.00019427835650276393
47,47,0,0,0,0,0.9971734285354614
48,48,0,0,0,0,0.9975937008857727
49,49,2,2,0,1,0.00021223374642431736
50,50,0,0,0,0,0.9992173910140991
51,51,2,2,0,1,0.0002424768463242799
52,52,1,0,0,1,0.0004542670212686062
53,53,0,0,0,0,0.9986030459403992
54,54,0,0,0,1,0.01655234582722187
55,55,0,0,0,0,0.9994028806686401
56,56,0,0,0,0,0.9989157915115356
57,57,0,0,0,0,0.9969967603683472
58,58,2,0,0,1,0.00022507720859721303
59,59,0,0,0,0,0.999154806137085
60,60,0,0,0,1,0.001866388600319624
61,61,0,0,0,1,0.05138501897454262
62,62,0,0,0,0,0.9990342855453491
63,63,0,0,0,1,0.9957740902900696
64,64,2,0,0,0,0.9729934930801392
65,65,0,0,0,1,0.0003123929782304913
66,66,2,0,0,1,0.00021856608509551734
67,67,2,0,0,1,0.00020137516548857093
68,68,0,0,0,1,0.012588635087013245
69,69,0,0,0,1,0.0008526211604475975
70,70,2,0,0,1,0.00036376964999362826
71,71,1,0,0,0,0.9995044469833374
72,72,1,0,1,0,0.9983533620834351
73,73,0,0,0,1,0.00022574821196030825
74,74,0,3,0,1,0.000237755841226317
75,75,0,0,0,1,0.00018718761566560715
76,76,0,0,0,0,0.9983355402946472
77,77,0,0,0,0,0.9985454082489014
78,78,0,0,0,0,0.9990262985229492
79,79,0,0,0,1,0.0003230783622711897
80,80,0,2,0,1,0.0002148879284504801
81,81,2,0,0,1,0.0003290636232122779
82,82,0,2,0,1,0.00021573413687292486
83,83,0,2,1,1,0.00023058893566485494
84,84,0,0,0,0,0.9993748068809509
85,85,2,0,0,1,0.00036281757638789713
86,86,0,0,0,1,0.00024227809626609087
87,87,2,0,0,1,0.00021881755674257874
88,88,2,0,0,1,0.0002026162837864831
89,89,0,0,0,0,0.9937108755111694
90,90,2,0,0,1,0.0003024152829311788
91,91,0,0,0,1,0.00021982946782372892
92,92,0,0,0,0,0.9976471066474915
93,93,0,0,0,1,0.0067005581222474575
94,94,0,0,0,0,0.9949336647987366
95,95,0,0,0,0,0.9992038607597351
96,96,0,0,0,1,0.001037336653098464
97,97,0,0,0,0,0.9992294311523438
98,98,0,0,0,0,0.00921274721622467
99,99,0,0,0,1,0.0017526419833302498
100,100,2,0,0,1,0.0009796213125810027
101,101,0,0,0,0,0.9985197186470032
102,102,0,0,0,0,0.9990002512931824
103,103,0,0,0,0,0.9987265467643738
104,104,1,1,0,1,0.00035681395092979074
105,105,2,0,0,1,0.3607126474380493
106,106,0,0,0,1,0.00028811817173846066
107,107,1,0,0,0,0.9962198138237
108,108,0,0,0,1,0.2034563571214676
109,109,0,0,0,1,0.00102406891528517
110,110,0,0,0,0,0.9986490607261658
111,111,2,0,0,0,0.9975860118865967
112,112,2,0,0,1,0.012083343230187893
113,113,0,0,0,1,0.011033308692276478
114,114,2,0,1,1,0.00028069119434803724
115,115,0,0,0,0,0.9986997842788696
116,116,0,0,0,1,0.0007769140065647662
117,117,2,0,0,1,0.0928221344947815
118,118,0,0,0,0,0.9974310994148254
119,119,2,0,0,1,0.0012636712053790689
120,120,2,0,0,0,0.9821688532829285
121,121,0,0,0,1,0.0004937701160088181
122,122,0,0,0,1,0.00034630889422260225
123,123,0,0,0,0,0.9993696808815002
124,124,0,0,0,0,0.9993769526481628
125,125,0,0,0,0,0.9993684887886047
126,126,0,0,0,0,0.9993810653686523
127,127,0,0,0,1,0.00039811627357266843
128,128,2,0,0,1,0.002656761324033141
129,129,0,0,0,0,0.9987791180610657
130,130,0,0,0,0,0.9993612170219421
131,131,2,0,0,1,0.0003077284200116992
132,132,0,0,0,0,0.9920404553413391
133,133,0,0,0,0,0.9990911483764648
134,134,0,0,0,0,0.9993947744369507
135,135,0,3,0,1,0.00030145180062390864
136,136,1,0,0,0,0.9971302151679993
137,137,0,0,0,0,0.9987940788269043
138,138,0,2,0,1,0.00031504861544817686
139,139,0,0,0,1,0.00022057164460420609
140,140,0,0,0,1,0.00019326824985910207
141,141,2,0,0,1,0.010833957232534885
142,142,0,0,0,0,0.9993411898612976
143,143,0,0,0,0,0.9986438155174255
144,144,0,0,0,1,0.0003256512281950563
145,145,3,2,0,1,0.00019184700795449317
146,146,0,0,0,0,0.9967312812805176
147,147,0,0,0,0,0.9991961121559143
148,148,2,0,0,1,0.0014368164120242
149,149,0,0,0,1,0.00018809759058058262
150,150,0,0,0,1,0.0004500315117184073
151,151,0,0,0,0,0.9992610812187195
152,152,0,0,0,0,0.9992533326148987
153,153,0,0,0,1,0.00030584249179810286
154,154,1,0,0,1,0.00020804308587685227
155,155,0,0,0,0,0.9970710277557373
156,156,2,0,0,1,0.00024084714823402464
157,157,0,3,0,1,0.00020941013644915074
158,158,2,0,0,1,0.037261608988046646
159,159,1,0,0,0,0.9931488633155823
160,160,0,0,0,0,0.9982115030288696
161,161,0,0,0,1,0.00024520952138118446
162,162,2,0,0,0,0.9837669134140015
163,163,0,0,0,0,0.998658299446106
164,164,0,0,0,0,0.9969156980514526
165,165,0,3,0,1,0.00030310690635815263
166,166,0,0,0,0,0.997101366519928
167,167,0,0,0,1,0.00021250100689940155
168,168,0,0,0,0,0.9989635944366455
169,169,0,0,0,0,0.9989989399909973
170,170,1,2,0,1,0.0005443522240966558
171,171,0,0,0,0,0.9988001585006714
172,172,2,0,0,1,0.00021228857804089785
173,173,0,0,0,0,0.9985849857330322
174,174,0,0,0,0,0.9986467957496643
175,175,2,0,0,0,0.9842736721038818
176,176,0,2,0,1,0.000299805193208158
177,177,0,0,0,0,0.9979593753814697
178,178,2,0,0,0,0.16187076270580292
179,179,0,0,0,0,0.9990509152412415
180,180,0,0,0,1,0.00020760655752383173
181,181,2,0,0,0,0.34260129928588867
182,182,2,0,0,1,0.00020046137797180563
183,183,2,0,0,1,0.00021750543965026736
184,184,2,0,0,1,0.00020096698426641524
185,185,0,0,0,1,0.00044317072024568915
186,186,0,0,0,1,0.0022683851420879364
187,187,2,0,0,1,0.0008391712326556444
188,188,2,0,2,1,0.0016762239392846823
189,189,0,0,0,0,0.9990628361701965
190,190,0,0,0,0,0.9990919828414917
191,191,0,0,0,0,0.9988413453102112
192,192,2,0,0,1,0.00021754464250989258
193,193,2,0,0,1,0.0004201153642497957
194,194,0,0,0,1,0.0002498987887520343
195,195,0,0,0,0,0.994309663772583
196,196,0,0,0,0,0.9968097805976868
197,197,0,0,0,0,0.998694121837616
198,198,2,0,0,0,0.9993231296539307
199,199,0,0,0,0,0.985898494720459
200,200,2,0,0,1,0.00019992596935480833
201,201,1,0,0,1,0.00020723634224850684
202,202,0,2,0,1,0.00021136396389920264
203,203,2,0,0,0,0.9861780405044556
204,204,0,0,0,0,0.9970383644104004
205,205,0,0,0,0,0.9991469383239746
206,206,0,0,0,1,0.0002498716057743877
207,207,0,0,0,0,0.9963076114654541
208,208,2,0,0,1,0.00019003625493496656
209,209,2,0,0,0,0.9984011054039001
210,210,0,0,0,0,0.9968372583389282
211,211,2,0,0,1,0.0005166616756469011
212,212,2,0,0,1,0.0002048552705673501
213,213,2,0,0,1,0.08509542047977448
214,214,0,0,0,0,0.9984331727027893
215,215,0,0,0,1,0.000271356082521379
216,216,0,0,0,0,0.9990967512130737
217,217,0,0,0,0,0.9960566759109497
218,218,1,0,0,1,0.00023689100635237992
219,219,0,2,0,1,0.0002535218372941017
220,220,2,0,0,1,0.00020397547632455826
221,221,0,0,0,0,0.999347984790802
222,222,1,0,0,1,0.000256836210610345
223,223,2,0,0,1,0.00022588451975025237
224,224,0,0,0,0,0.9979992508888245
225,225,0,0,0,0,0.9992225170135498
226,226,1,2,0,1,0.00021001962886657566
227,227,1,0,0,0,0.9985840320587158
228,228,0,0,0,1,0.0011047259904444218
229,229,0,0,0,0,0.9966366291046143
230,230,1,0,0,0,0.9989643096923828
231,231,0,0,0,0,0.997830331325531
232,232,2,0,0,1,0.00020027492428198457
233,233,0,0,0,0,0.9985997080802917
234,234,0,0,0,0,0.9981807470321655
235,235,0,0,0,0,0.9990476965904236
236,236,0,0,0,1,0.00020958991080988199
237,237,0,0,0,0,0.9993243217468262
238,238,2,0,0,1,0.00027845014119520783
239,239,0,0,0,1,0.0004122234240639955
240,240,2,2,0,1,0.00023147620959207416
241,241,2,0,0,1,0.00022024844656698406
242,242,2,0,0,0,0.9911078214645386
243,243,2,0,0,1,0.0010886676609516144
244,244,2,0,0,1,0.39306968450546265
245,245,0,0,0,0,0.9991002082824707
246,246,0,0,0,0,0.999381422996521
247,247,0,0,0,1,0.010134543292224407
248,248,0,0,0,0,0.9985032081604004
249,249,0,0,0,1,0.00025797169655561447
250,250,0,0,0,1,0.0002930074988398701
251,251,0,0,0,0,0.9992055296897888
252,252,0,2,0,1,0.0002184398181270808
253,253,0,0,0,1,0.0002952384820673615
254,254,0,0,0,0,0.9994876384735107
255,255,2,0,0,0,0.9948689937591553
256,256,2,0,0,1,0.00022856856230646372
257,257,0,0,0,0,0.998953104019165
258,258,2,0,0,1,0.009739093482494354
259,259,0,2,0,1,0.00023112866620067507
260,260,0,0,0,0,0.9984447360038757
261,261,0,0,0,0,0.998561441898346
262,262,1,0,1,0,0.9993646740913391
263,263,0,0,0,0,0.9929385781288147
264,264,0,2,0,1,0.0004312995297368616
265,265,0,0,0,1,0.0003537797601893544
266,266,0,2,0,1,0.0002509043551981449
267,267,0,0,0,1,0.0006343969143927097
268,268,0,0,0,0,0.9986079335212708
269,269,0,0,0,0,0.991926908493042
270,270,0,0,0,1,0.00034401356242597103
271,271,0,0,0,0,0.9975549578666687
272,272,2,0,0,1,0.00020279832824598998
273,273,0,0,0,0,0.9994816184043884
274,274,0,0,0,0,0.9928554892539978
275,275,2,0,0,1,0.0001922993833431974
276,276,0,0,0,1,0.007934171706438065
277,277,0,0,0,1,0.00021261510846670717
278,278,0,0,0,0,0.994131863117218
279,279,2,0,0,1,0.0003483155742287636
280,280,0,0,0,1,0.00022319832351058722
281,281,2,0,0,1,0.0002033916680375114
282,282,0,0,0,0,0.9987645149230957
283,283,2,0,0,1,0.00019494895241223276
284,284,0,0,0,1,0.04012129828333855
285,285,0,0,0,0,0.9992256164550781
286,286,1,0,0,1,0.0003292556502856314
287,287,1,0,0,1,0.004892523400485516
288,288,2,0,0,1,0.0002009231102420017
289,289,2,0,0,1,0.0006436065305024385
290,290,0,0,0,0,0.9983707070350647
291,291,2,0,0,1,0.0006136115989647806
292,292,0,0,0,1,0.0007766007911413908
293,293,0,0,0,0,0.9986987113952637
294,294,0,0,0,0,0.9858017563819885
295,295,0,0,0,0,0.9988961219787598
296,296,3,0,0,0,0.9953860640525818
297,297,2,0,0,1,0.00021769318846054375
298,298,1,0,0,1,0.00023245156626217067
299,299,1,0,0,1,0.00023769102699588984
300,300,0,0,0,1,0.004549807403236628
301,301,0,0,0,0,0.9993519186973572
302,302,0,0,0,1,0.0006696053897030652
303,303,0,0,0,0,0.9976792931556702
304,304,0,0,0,1,0.0012843009317293763
305,305,0,0,0,0,0.9993498921394348
306,306,0,0,0,0,0.9985817670822144
307,307,0,0,0,0,0.9965490102767944
308,308,0,0,0,0,0.9994027614593506
309,309,0,0,0,0,0.9960015416145325
310,310,0,0,0,0,0.9988917708396912
311,311,0,0,0,0,0.9919338226318359
312,312,0,2,0,1,0.00022069217811804265
313,313,0,0,0,1,0.0005604644538834691
314,314,0,0,0,1,0.009646052494645119
315,315,0,2,0,1,0.00023926787253003567
316,316,0,0,0,1,0.006546638906002045
317,317,0,0,0,0,0.9975810050964355
318,318,1,0,0,1,0.00044054034515284
319,319,0,0,0,1,0.013902490958571434
320,320,2,0,0,0,0.9981756210327148
321,321,0,0,0,0,0.9988524913787842
322,322,0,0,0,0,0.9992454051971436
323,323,0,0,0,1,0.0002856625069398433
324,324,2,0,0,1,0.0007734284154139459
325,325,0,0,0,0,0.9989960789680481
326,326,0,0,0,1,0.00037130116834305227
327,327,0,2,0,1,0.000238142441958189
328,328,2,0,0,1,0.00017529087199363858
329,329,0,0,0,0,0.9987213015556335
330,330,0,0,0,0,0.9987769722938538
331,331,1,0,0,1,0.0002798697678372264
332,332,2,0,0,1,0.0023574894294142723
333,333,0,0,0,0,0.9994516968727112
334,334,0,0,0,1,0.0008365453686565161
335,335,0,0,0,0,0.9993176460266113
336,336,0,0,0,0,0.9988759160041809
337,337,1,0,0,0,0.9979943037033081
338,338,0,0,0,1,0.0006797771202400327
339,339,0,0,0,0,0.9989885687828064
340,340,1,0,0,1,0.07186306267976761
341,341,0,0,0,1,0.00027417874662205577
342,342,0,0,0,1,0.0005203200853429735
343,343,0,0,0,0,0.9992857575416565
344,344,3,0,0,0,0.999452531337738
345,345,2,0,0,1,0.00020141550339758396
346,346,0,0,0,0,0.998835027217865
347,347,2,0,0,1,0.000204190902877599
348,348,0,0,0,1,0.0003464614856056869
349,349,0,0,0,1,0.0006779332761652768
350,350,0,0,0,0,0.9970114231109619
351,351,2,0,0,0,0.9944086670875549
352,352,0,0,0,1,0.0007895920425653458
353,353,0,0,0,1,0.00119204621296376
354,354,2,0,0,1,0.001891483785584569
355,355,0,0,0,0,0.3197513222694397
356,356,0,0,0,0,0.9936233162879944
357,357,0,2,0,1,0.0010719385463744402
358,358,0,0,0,1,0.0002445455174893141
359,359,0,0,0,1,0.0013453566934913397
360,360,0,0,2,0,0.9157290458679199
361,361,2,0,0,0,0.9969257712364197
362,362,0,0,0,0,0.9993897676467896
363,363,0,0,0,1,0.002431371947750449
364,364,0,0,0,0,0.9992669224739075
365,365,0,0,0,1,0.00036395995994098485
366,366,0,0,0,1,0.009011111222207546
367,367,0,0,0,0,0.9993577599525452
368,368,0,0,0,1,0.00022429742966778576
369,369,0,0,0,0,0.9988184571266174
370,370,0,0,0,0,0.9992683529853821
371,371,0,0,0,1,0.07778823375701904
372,372,0,0,0,1,0.00022078037727624178
373,373,0,0,0,1,0.00029753122362308204
374,374,0,0,0,0,0.9979310035705566
375,375,0,2,0,1,0.00021309571457095444
376,376,0,2,0,1,0.0002583136083558202
377,377,2,0,0,1,0.0003053978434763849
378,378,1,0,0,1,0.006079907529056072
379,379,0,0,0,0,0.9987756609916687
380,380,2,0,0,0,0.9961556792259216
381,381,2,0,2,0,0.9903460144996643
382,382,0,0,0,0,0.9987363219261169
383,383,2,2,0,1,0.00021084466425236315
384,384,0,0,0,1,0.001070560421794653
385,385,0,0,0,0,0.9992875456809998
386,386,0,0,0,0,0.9935569167137146
387,387,0,0,0,0,0.9991658926010132
388,388,0,0,0,0,0.9990365505218506
389,389,2,0,0,1,0.0006759871612302959
390,390,0,2,0,1,0.00021521969756577164
391,391,2,0,0,0,0.9904345273971558
